年份,季度,企业,品牌,车型,排量,原城市,流向城市,车龄年,数量
2017,第二季度,广汽本田,本田,雅阁,2.0L,大同市,朔州市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,阜新市,阜新市,12-13年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,恩施土家族苗族自治州,恩施土家族苗族自治州,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,海口市,海口市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,太原市,太原市,7-8年,10
2017,第二季度,广汽本田,本田,雅阁,2.0L,伊春市,伊春市,10-11年,3
2017,第二季度,广汽本田,本田,雅阁,2.4L,合肥市,巴音郭楞蒙古自治州,9-10年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,亳州市,亳州市,13-14年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,武汉市,临沂市,4-5年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,盘锦市,沈阳市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,江门市,江门市,5-6年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,松原市,松原市,7-8年,5
2017,第二季度,广汽本田,本田,雅阁,2.4L,泰安市,辽阳市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,杭州市,上饶市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,绥化市,绥化市,8-9年,7
2017,第二季度,广汽本田,本田,雅阁,2.4L,阳江市,阳江市,8-9年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,台州市,哈尔滨市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,3.5L,益阳市,镇江市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,葫芦岛市,松原市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,石嘴山市,银川市,4-5年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,喀什地区,喀什地区,8-9年,3
2017,第二季度,广汽本田,本田,雅阁,2.4L,唐山市,唐山市,14-15年,7
2017,第二季度,广汽本田,本田,雅阁,2.0L,郑州市,庆阳市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,铁岭市,呼伦贝尔市,12-13年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,合肥市,银川市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,楚雄彝族自治州,楚雄彝族自治州,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,济南市,济南市,4-5年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,许昌市,许昌市,9-10年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,无锡市,云浮市,11-12年,1
2017,第二季度,广汽本田,本田,雅阁,2.3L,信阳市,信阳市,15年以上,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,潍坊市,潍坊市,11-12年,15
2017,第二季度,广汽本田,本田,雅阁,2.4L,上海市,阿克苏地区,12-13年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,株洲市,株洲市,10-11年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,上海市,和田地区,12-13年,2
2017,第二季度,广汽本田,本田,雅阁,2.3L,保定市,保定市,15年以上,5
2017,第二季度,广汽本田,本田,雅阁,2.0L,九江市,九江市,15年以上,3
2017,第二季度,广汽本田,本田,雅阁,2.4L,重庆市,湛江市,13-14年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,上海市,石河子市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.3L,乌鲁木齐市,巴音郭楞蒙古自治州,15年以上,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,重庆市,银川市,2-3年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,揭阳市,揭阳市,13-14年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,嘉兴市,杭州市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,包头市,包头市,14-15年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,赤峰市,赤峰市,11-12年,4
2017,第二季度,广汽本田,本田,雅阁,3.0L,厦门市,厦门市,14-15年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,哈密地区,金昌市,4-5年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,泰州市,平顶山市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,滨州市,潍坊市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,天津市,威海市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,武汉市,武汉市,3-4年,6
2017,第二季度,广汽本田,本田,雅阁,2.0L,赤峰市,赤峰市,9-10年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,金华市,湘西土家族苗族自治州,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,宁波市,大庆市,9-10年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,徐州市,哈尔滨市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,北京市,大同市,4-5年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,南京市,哈尔滨市,6-7年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,上海市,鄂尔多斯市,10-11年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,广州市,阳江市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,江门市,江门市,6-7年,5
2017,第二季度,广汽本田,本田,雅阁,2.0L,鹰潭市,上饶市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,保山市,保山市,12-13年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,深圳市,汕尾市,8-9年,3
2017,第二季度,广汽本田,本田,雅阁,2.3L,台州市,台州市,11-12年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,广州市,云浮市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.3L,南京市,南京市,15年以上,14
2017,第二季度,广汽本田,本田,雅阁,2.0L,郑州市,洛阳市,5-6年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,长春市,松原市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,北京市,呼和浩特市,11-12年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,齐齐哈尔市,哈尔滨市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,平顶山市,平顶山市,13-14年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,红河哈尼族彝族自治州,红河哈尼族彝族自治州,12-13年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,铜仁市,包头市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,3.0L,株洲市,株洲市,13-14年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,泉州市,泉州市,11-12年,19
2017,第二季度,广汽本田,本田,雅阁,2.0L,济宁市,济宁市,12-13年,10
2017,第二季度,广汽本田,本田,雅阁,3.0L,北京市,巴音郭楞蒙古自治州,13-14年,3
2017,第二季度,广汽本田,本田,雅阁,2.4L,六安市,六安市,14-15年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,汕尾市,汕尾市,2-3年,3
2017,第二季度,广汽本田,本田,雅阁,2.4L,濮阳市,濮阳市,9-10年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,固原市,固原市,11-12年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,随州市,随州市,7-8年,3
2017,第二季度,广汽本田,本田,雅阁,2.4L,上海市,哈尔滨市,7-8年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,新余市,湛江市,3-4年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,日照市,日照市,6-7年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,北京市,青岛市,4-5年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,绍兴市,湛江市,10-11年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,唐山市,阜新市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,烟台市,牡丹江市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,邢台市,邢台市,12-13年,8
2017,第二季度,广汽本田,本田,雅阁,2.4L,大连市,大连市,12-13年,13
2017,第二季度,广汽本田,本田,雅阁,2.0L,淮北市,宿州市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,衢州市,衢州市,13-14年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,咸宁市,咸宁市,8-9年,6
2017,第二季度,广汽本田,本田,雅阁,2.0L,北京市,榆林市,4-5年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,郑州市,阿克苏地区,9-10年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,开封市,开封市,7-8年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,北京市,濮阳市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,九江市,九江市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,泰州市,泰州市,12-13年,16
2017,第二季度,广汽本田,本田,雅阁,2.0L,宁波市,云浮市,9-10年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,杭州市,湖州市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,泸州市,泸州市,9-10年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,濮阳市,银川市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,信阳市,信阳市,9-10年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,张家界市,张家界市,7-8年,3
2017,第二季度,广汽本田,本田,雅阁,2.4L,孝感市,南阳市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,临沂市,西宁市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,连云港市,连云港市,9-10年,5
2017,第二季度,广汽本田,本田,雅阁,2.4L,阜新市,阜新市,7-8年,6
2017,第二季度,广汽本田,本田,雅阁,2.0L,襄阳市,潜江市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,延边朝鲜族自治州,延边朝鲜族自治州,12-13年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,赤峰市,赤峰市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,承德市,承德市,15年以上,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,临沂市,威海市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,金昌市,金昌市,10-11年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,六安市,六安市,7-8年,4
2017,第二季度,广汽本田,本田,雅阁,2.4L,晋中市,晋中市,6-7年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,庆阳市,庆阳市,14-15年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,南宁市,南宁市,12-13年,3
2017,第二季度,广汽本田,本田,雅阁,2.4L,益阳市,阿克苏地区,9-10年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,安阳市,安阳市,13-14年,3
2017,第二季度,广汽本田,本田,雅阁,2.0L,咸阳市,咸阳市,9-10年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,黄冈市,黄冈市,10-11年,4
2017,第二季度,广汽本田,本田,雅阁,2.0L,孝感市,武汉市,4-5年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,昆明市,昆明市,10-11年,6
2017,第二季度,广汽本田,本田,雅阁,2.4L,临夏回族自治州,临夏回族自治州,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.3L,辽阳市,辽阳市,15年以上,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,临沂市,临沂市,10-11年,8
2017,第二季度,广汽本田,本田,雅阁,2.4L,太原市,呼和浩特市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,淄博市,淄博市,6-7年,3
2017,第二季度,广汽本田,本田,雅阁,2.4L,雅安市,呼和浩特市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.3L,秦皇岛市,秦皇岛市,15年以上,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,揭阳市,揭阳市,4-5年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,驻马店市,郑州市,4-5年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,韶关市,韶关市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,3.0L,沈阳市,沈阳市,15年以上,4
2017,第二季度,广汽本田,本田,雅阁,2.0L,西安市,庆阳市,9-10年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,重庆市,重庆市,12-13年,6
2017,第二季度,广汽本田,本田,雅阁,2.4L,三门峡市,三门峡市,9-10年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,重庆市,哈密地区,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,辽源市,辽源市,2-3年,1
2017,第二季度,广汽本田,本田,雅阁,3.0L,重庆市,重庆市,14-15年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,伊春市,哈尔滨市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,白银市,白银市,9-10年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,郑州市,濮阳市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,吉林市,吉林市,8-9年,4
2017,第二季度,广汽本田,本田,雅阁,2.4L,杭州市,湛江市,12-13年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,上饶市,上饶市,10-11年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,鄂州市,鄂州市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.3L,凉山彝族自治州,凉山彝族自治州,15年以上,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,双鸭山市,双鸭山市,8-9年,3
2017,第二季度,广汽本田,本田,雅阁,2.4L,上海市,揭阳市,11-12年,4
2017,第二季度,广汽本田,本田,雅阁,2.4L,盐城市,盐城市,13-14年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,信阳市,湛江市,13-14年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,北京市,齐齐哈尔市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,临夏回族自治州,兰州市,4-5年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,滨州市,滨州市,14-15年,8
2017,第二季度,广汽本田,本田,雅阁,2.0L,日照市,日照市,3-4年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,甘南藏族自治州,甘南藏族自治州,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,大同市,大同市,6-7年,14
2017,第二季度,广汽本田,本田,雅阁,2.0L,钦州市,南宁市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,商洛市,西安市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,3.0L,广州市,汕尾市,14-15年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,济宁市,济宁市,12-13年,5
2017,第二季度,广汽本田,本田,雅阁,2.0L,青岛市,大庆市,4-5年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,六盘水市,六盘水市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,大兴安岭地区,大兴安岭地区,10-11年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,南京市,银川市,8-9年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,上海市,洛阳市,2-3年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,金昌市,阿拉善盟,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,杭州市,揭阳市,13-14年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,济宁市,济宁市,3-4年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,马鞍山市,淮南市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,长沙市,潍坊市,3-4年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,嘉兴市,嘉兴市,11-12年,10
2017,第二季度,广汽本田,本田,雅阁,2.4L,广州市,茂名市,8-9年,3
2017,第二季度,广汽本田,本田,雅阁,2.4L,合肥市,葫芦岛市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,上海市,上海市,13-14年,54
2017,第二季度,广汽本田,本田,雅阁,2.4L,鸡西市,哈尔滨市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,毕节市,南宁市,2-3年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,四平市,四平市,14-15年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,成都市,成都市,14-15年,15
2017,第二季度,广汽本田,本田,雅阁,2.0L,通化市,通化市,1-2年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,重庆市,乌鲁木齐市,9-10年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,秦皇岛市,大连市,13-14年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,株洲市,株洲市,13-14年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,文山壮族苗族自治州,文山壮族苗族自治州,12-13年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,苏州市,天门市,3-4年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,黄石市,黄石市,10-11年,3
2017,第二季度,广汽本田,本田,雅阁,2.0L,临汾市,晋中市,2-3年,1
2017,第二季度,广汽本田,本田,雅阁,3.5L,重庆市,和田地区,9-10年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,锦州市,运城市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,忻州市,忻州市,10-11年,4
2017,第二季度,广汽本田,本田,雅阁,2.0L,天津市,天津市,4-5年,9
2017,第二季度,广汽本田,本田,雅阁,2.0L,北京市,松原市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,荆州市,吉安市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,韶关市,韶关市,9-10年,3
2017,第二季度,广汽本田,本田,雅阁,2.0L,重庆市,重庆市,10-11年,30
2017,第二季度,广汽本田,本田,雅阁,2.0L,宁波市,云浮市,15年以上,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,萍乡市,长沙市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,威海市,威海市,14-15年,6
2017,第二季度,广汽本田,本田,雅阁,2.0L,北京市,大庆市,2-3年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,天津市,铁岭市,9-10年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,佳木斯市,双鸭山市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,深圳市,湛江市,6-7年,3
2017,第二季度,广汽本田,本田,雅阁,2.0L,哈尔滨市,鸡西市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,乌鲁木齐市,乌鲁木齐市,5-6年,10
2017,第二季度,广汽本田,本田,雅阁,2.0L,白城市,白城市,10-11年,1
2017,第二季度,广汽本田,本田,雅阁,3.5L,乌兰察布市,乌兰察布市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,信阳市,郑州市,4-5年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,通化市,沈阳市,2-3年,3
2017,第二季度,广汽本田,本田,雅阁,2.4L,常州市,天津市,12-13年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,周口市,周口市,14-15年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,阜阳市,阜阳市,12-13年,1
2017,第二季度,广汽本田,本田,雅阁,3.0L,大理白族自治州,大理白族自治州,14-15年,1
2017,第二季度,广汽本田,本田,雅阁,2.3L,佛山市,佛山市,13-14年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,绥化市,佳木斯市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,永州市,来宾市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,忻州市,忻州市,8-9年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,荆门市,荆门市,8-9年,7
2017,第二季度,广汽本田,本田,雅阁,3.0L,沈阳市,锦州市,3-4年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,新乡市,新乡市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,阜新市,阜新市,15年以上,3
2017,第二季度,广汽本田,本田,雅阁,2.0L,贺州市,贺州市,4-5年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,晋城市,菏泽市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,温州市,和田地区,12-13年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,长春市,吉林市,8-9年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,襄阳市,包头市,4-5年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,齐齐哈尔市,延边朝鲜族自治州,4-5年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,黔南布依族苗族自治州,贵阳市,3-4年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,太原市,太原市,6-7年,12
2017,第二季度,广汽本田,本田,雅阁,2.4L,鄂州市,鄂州市,7-8年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,邢台市,邢台市,8-9年,4
2017,第二季度,广汽本田,本田,雅阁,2.0L,广州市,清远市,8-9年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,张家口市,新乡市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,泰州市,大连市,12-13年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,萍乡市,萍乡市,11-12年,5
